,SHA_storage_af,SHA_outflow_cfs,SHA_inflow_cfs,ORO_storage_af,ORO_outflow_cfs,ORO_inflow_cfs,BUL_storage_af,BUL_outflow_cfs,BUL_inflow_cfs,FOL_storage_af,FOL_outflow_cfs,FOL_inflow_cfs,MHB_inflow_cfs,PAR_storage_af,PAR_outflow_cfs,PAR_inflow_cfs,CMN_storage_af,CMN_outflow_cfs,CMN_inflow_cfs,NHG_inflow_cfs,NHG_storage_af,NHG_outflow_cfs,NML_storage_af,NML_outflow_cfs,NML_inflow_cfs,DNP_storage_af,DNP_outflow_cfs,DNP_inflow_cfs,EXC_storage_af,EXC_outflow_cfs,EXC_inflow_cfs,MIL_storage_af,MIL_outflow_cfs,MIL_inflow_cfs,HRO_pumping_cfs,TRP_pumping_cfs,delta_outflow_cfs,CX2_CX2_km,SLF_storage_af,LUS_storage_af,PNF_storage_af,PNF_outflow_cfs,PNF_inflow_cfs,TRM_storage_af,TRM_outflow_cfs,TRM_inflow_cfs,SCC_storage_af,SCC_outflow_cfs,SCC_inflow_cfs,ISB_storage_af,ISB_outflow_cfs,ISB_inflow_cfs,total_inflow_cfs,total_reservoir_outflows_cfs,total_storage,delta_inflow_cfs,delta_gains_cfs,total_delta_pumping_cfs,HRO_pumping_pct,TRP_pumping_pct,total_delta_pumping_pct
93,3086732.0,4216.0,5427.0,1683158.0,2468.0,3940.0,605353.0,1038.0,1236.0,429295.0,2089.0,1723.0,110.0,466270.0,330.0,317.0,277360.0,330.0,440.0,69.0,136245.0,43.0,1524184.0,153.0,811.0,1427165.0,380.0,725.0,434360.0,300.0,292.0,280052.0,415.0,762.0,2958.5,2496.5,10224.0,80.18,650196.0,700359.0,320282.0,107.0,553.0,17362.0,18.0,172.0,10571.0,18.0,75.0,117356.0,300.0,312.0,53911.020000000004,13997.0,12019437.0,16531.0,3060.5,5702.0,0.14459199675782713,0.10474074720824764,0.30118995151362377
94,3079804.0,3622.0,6952.0,1682311.0,2796.0,4076.0,618678.0,1038.0,1418.0,423120.0,2089.0,1784.0,109.5,465890.0,330.0,277.0,276740.0,330.0,539.0,60.0,138376.0,42.0,1528787.0,196.0,853.0,1427165.0,456.0,756.0,435289.0,306.0,323.0,280637.0,432.0,852.0,2748.0,2758.5,9177.5,80.18,652704.0,712629.0,321283.0,108.0,564.0,17396.0,58.0,167.0,10694.0,20.0,73.0,117778.0,299.0,335.0,56983.0,14859.0,12049623.0,15542.5,1810.0,5681.5,0.16273685534454313,0.11178707057608925,0.3044146784266713
95,3076340.0,3401.0,6379.0,1698160.0,2859.0,3998.0,620384.0,1045.0,1642.0,431178.0,2224.0,2226.0,157.0,465720.0,331.0,449.0,277050.0,331.0,471.0,112.0,139986.0,41.0,1531799.0,77.0,926.0,1428154.0,374.0,1046.0,435549.0,320.0,428.0,281704.0,450.0,923.0,2675.0,2619.5,9451.0,80.18,658235.0,725555.0,322578.0,107.0,641.0,17664.0,56.0,169.0,10324.0,22.0,80.0,118154.0,299.0,368.0,65897.0,15020.0,12154851.0,15840.5,1899.5,5617.5,0.163855395901282,0.11081430553330018,0.33079416108065257
96,3072655.0,3457.0,6155.0,1697218.0,2591.0,4181.0,615710.0,1048.0,1665.0,437359.0,2048.0,2380.0,193.0,465500.0,332.0,457.0,277300.0,332.0,536.0,117.0,141931.0,43.0,1534058.0,119.0,1046.0,1428154.0,389.0,971.0,436145.0,274.0,511.0,282667.0,448.0,1114.0,2617.0,2492.5,9320.0,79.29,663771.0,733243.0,324038.0,117.0,627.0,17635.0,56.0,186.0,10378.0,25.0,102.0,118437.0,302.0,391.0,74385.0,14461.0,12284874.0,14761.5,1461.0,5611.5,0.15754234643790715,0.10417497203773743,0.34697538434052466
97,3068750.0,3544.0,6112.0,1696467.0,2554.0,3985.0,612703.0,1048.0,2030.0,438750.0,2107.0,2783.0,243.5,464870.0,331.0,443.0,277730.0,331.0,454.0,179.0,142501.0,37.0,1536317.0,87.0,1076.0,1429144.0,384.0,1227.0,435773.0,278.0,491.0,282702.0,448.0,1109.0,2957.0,2596.5,9675.0,79.29,669676.0,741745.0,325598.0,123.0,634.0,17037.0,57.0,174.0,10486.0,24.0,95.0,118768.0,303.0,355.0,79733.0,14290.0,12329376.0,15459.0,3223.5,5464.5,0.15349618562188636,0.09527881388820826,0.36743526525426357
98,3065993.0,3924.0,7740.0,1702209.0,2078.0,3856.0,610667.0,1046.0,2194.0,439922.0,2089.0,2703.0,263.0,456684.0,331.0,454.0,264936.0,331.0,442.0,115.0,142909.0,37.0,1539152.0,120.0,1037.0,1430135.0,384.0,1021.0,436667.0,257.0,454.0,282702.0,450.0,854.0,3146.0,2768.5,10262.0,79.29,675005.0,742469.0,327751.0,141.0,722.0,16661.0,57.0,228.0,10646.0,79.0,100.0,119477.0,307.0,392.0,77126.0,12679.0,12407263.0,16608.0,4402.5,5881.5,0.17264365296989567,0.10049781064745927,0.3215937183104609
99,3064845.0,3414.0,6591.0,1735527.0,2398.0,3885.0,607924.0,1045.0,1820.0,441386.0,2076.0,2336.0,273.5,462490.0,330.0,460.0,267230.0,330.0,411.0,148.0,143236.0,37.0,1541230.0,73.0,908.0,1444058.0,373.0,1071.0,437375.0,266.0,462.0,282944.0,425.0,867.0,3193.5,3052.0,12531.0,79.29,680275.0,743654.0,356853.0,138.0,666.0,16432.0,156.0,191.0,10651.0,79.0,96.0,129620.0,310.0,387.0,73287.0,13251.0,13045693.0,18859.5,5458.5,5589.0,0.1354118462946991,0.09737395867055831,0.30270379919664403
100,3060939.0,4123.0,6517.0,1803991.0,2271.0,4190.0,604196.0,1281.0,2199.0,441386.0,1999.0,2447.0,261.0,461980.0,330.0,362.0,277540.0,330.0,371.0,136.0,143509.0,42.0,1543593.0,219.0,1098.0,1453063.0,360.0,1046.0,437637.0,269.0,363.0,285716.0,424.0,868.0,3148.0,3168.0,18183.0,79.29,685305.0,742199.0,361342.0,136.0,710.0,17357.0,153.0,197.0,10688.0,80.0,112.0,129671.0,307.0,369.0,78095.0,14232.0,13105428.0,24090.0,7231.0,5677.0,0.11513946422382551,0.08816555749475591,0.2320470118222645
101,3058872.0,3558.0,6745.0,1812247.0,2498.0,5076.0,621284.0,1044.0,1805.0,432916.0,2042.0,2490.0,235.5,461350.0,330.0,422.0,276930.0,330.0,319.0,149.0,147579.0,48.0,1545483.0,410.0,958.0,1478323.0,345.0,1515.0,461734.0,280.0,469.0,287947.0,424.0,987.0,2847.5,3458.5,21636.5,78.97,686410.0,744085.0,382452.0,136.0,694.0,17550.0,154.0,193.0,10566.0,46.0,109.0,129671.0,302.0,393.0,79485.0,14574.0,13110687.0,27090.5,12574.0,5642.5,0.10319720211866304,0.0928936894072106,0.20730147401498522
102,3055196.0,3588.0,9313.0,1819642.0,2571.0,4781.0,625877.0,1038.0,2368.0,437578.0,2132.0,2939.0,236.0,462220.0,330.0,497.0,277360.0,330.0,351.0,137.0,147662.0,48.0,1547189.0,73.0,899.0,1494651.0,381.0,1196.0,478095.0,270.0,461.0,290185.0,424.0,966.0,2983.0,3499.0,17782.5,77.88,686069.0,750247.0,383941.0,141.0,630.0,18057.0,191.0,214.0,10715.0,24.0,104.0,130323.0,301.0,397.0,79084.0,14458.0,13114541.0,23560.0,10824.5,5777.5,0.09776886927907243,0.09768005940103952,0.22947194651212446
103,3052669.0,3378.0,7562.0,1829535.0,2285.0,4334.0,625191.0,1035.0,1748.0,441898.0,2318.0,2728.0,244.0,463070.0,330.0,457.0,278220.0,330.0,411.0,128.0,147662.0,48.0,1548991.0,242.0,911.0,1504926.0,382.0,1209.0,487727.0,258.0,426.0,292226.0,424.0,918.0,3070.5,3491.5,14878.0,77.13,685813.0,756813.0,385325.0,145.0,606.0,18498.0,159.0,220.0,10861.0,27.0,95.0,130272.0,301.0,353.0,68538.0,14048.0,13117102.0,20836.5,10643.0,5886.0,0.11945512060731714,0.08794522332963718,0.2391091213964361
104,3070588.0,3423.0,7689.0,1844647.0,2421.0,4621.0,624542.0,1054.0,2046.0,441898.0,2439.0,2649.0,190.0,463320.0,330.0,427.0,278900.0,330.0,314.0,107.0,148856.0,38.0,1550603.0,141.0,813.0,1512151.0,386.0,903.0,495946.0,260.0,443.0,294239.0,423.0,898.0,3262.5,3489.0,13626.5,77.67,692955.0,768780.0,386642.0,180.0,543.0,18917.0,35.0,186.0,10991.0,28.0,92.0,130272.0,301.0,397.0,74441.0,15131.01,13119634.0,19578.0,11141.5,6047.5,0.11961445990098624,0.09700628373478395,0.2461521294426594
105,3218671.0,3525.0,7528.0,1916834.0,2447.0,4419.0,624109.0,1355.0,1986.0,463492.0,2491.0,2452.0,211.0,462970.0,330.0,428.0,279390.0,330.0,460.0,95.0,150056.0,45.0,1551077.0,429.0,928.0,1514220.0,383.0,1001.0,520586.0,271.0,407.0,296224.0,423.0,894.0,2714.5,3486.0,11817.5,79.29,696559.0,777691.0,388139.0,145.0,569.0,19196.0,20.0,195.0,11013.0,27.0,86.0,130272.0,299.0,381.0,71835.0,14546.0,13126990.0,17930.5,7890.5,5997.0,0.11150243015218406,0.10115240952665103,0.2629134864540056
106,3218671.0,3424.0,7352.0,1978743.0,2587.0,4236.0,623856.0,1048.0,1921.0,482211.0,2089.0,2607.0,218.0,463270.0,331.0,407.0,279760.0,331.0,398.0,92.0,150812.0,48.0,1551077.0,293.0,887.0,1515256.0,453.0,1043.0,539335.0,265.0,454.0,297611.0,390.0,765.0,2688.5,3097.0,11492.5,79.24,702157.0,784146.0,389353.0,145.0,710.0,19062.0,35.0,199.0,11981.0,23.0,89.0,130172.0,299.0,351.0,68702.0,13447.0,13129924.0,16814.5,7257.0,6062.5,0.12651396498107367,0.09853255862096372,0.27055028806925885
107,3264547.0,3620.0,8505.0,2026672.0,2072.0,4612.0,624361.0,1046.0,2396.0,481433.0,2089.0,2590.0,206.0,463340.0,331.0,466.0,280140.0,331.0,398.0,129.0,151121.0,48.0,1550603.0,476.0,1041.0,1515256.0,462.0,1167.0,562383.0,281.0,440.0,299218.0,401.0,776.0,2551.0,2730.5,14033.5,79.85,708844.0,793304.0,390426.0,145.0,671.0,18040.0,22.0,198.0,12132.0,76.0,95.0,131432.0,326.0,367.0,67371.0,14744.0,13124753.0,19248.0,8911.0,5836.0,0.1249240657835415,0.09774590340656071,0.2651883376606645
108,3330164.0,3873.0,9176.0,2063404.0,1861.0,4548.0,623297.0,1305.0,2061.0,480966.0,2089.0,2947.0,215.5,463840.0,329.0,501.0,279760.0,329.0,397.0,105.0,151318.0,45.0,1553922.0,279.0,974.0,1521479.0,424.0,1144.0,574285.0,281.0,463.0,300468.0,534.0,1016.0,3255.5,2666.5,14156.5,79.0,713021.0,802963.0,391500.0,139.0,618.0,17825.0,23.0,198.0,12356.0,22.0,109.0,132447.0,358.0,358.0,87077.0,14471.0,13122183.0,20625.5,8668.5,5760.5,0.15526898587920698,0.087640608197141,0.278627571831214
109,3347423.0,3798.0,9194.0,2093391.0,2383.0,4683.0,624073.0,1359.0,2322.0,449149.0,2089.0,2971.0,213.0,465330.0,331.0,469.0,280820.0,331.0,473.0,149.0,151233.0,46.0,1555440.0,48.0,1064.0,1522518.0,621.0,1684.0,582582.0,291.0,564.0,301475.0,538.0,1133.0,3197.5,2510.5,13918.0,77.55,720225.0,810767.0,393330.0,134.0,691.0,17487.0,18.0,251.0,12582.0,73.0,105.0,133108.0,337.0,411.0,93003.0,13626.0,13116944.0,19892.0,7255.0,5711.5,0.15542914855857887,0.08327085764185371,0.26537603028403706
110,3351318.0,4096.0,8458.0,2119057.0,2370.0,5418.0,624109.0,1743.0,2472.0,450788.0,2089.0,3068.0,237.0,468870.0,330.0,595.0,283050.0,330.0,526.0,182.0,151205.0,46.0,1556773.0,50.0,1064.0,1524598.0,626.0,1736.0,586232.0,262.0,597.0,302842.0,522.0,874.0,3245.5,2746.0,13515.5,76.37,727443.0,819565.0,395237.0,140.0,765.0,17300.0,17.0,271.0,12775.0,72.0,115.0,133721.0,352.0,391.0,87809.0,14086.0,13119205.0,20115.0,6547.0,5875.5,0.16323108898143274,0.08099685746037749,0.26404022862367427
111,3352535.0,3343.0,9059.0,2129982.0,1679.0,5535.0,622919.0,1745.0,2928.0,451162.0,1998.0,3070.0,233.0,467840.0,330.0,576.0,282240.0,330.0,488.0,165.0,151318.0,46.0,1558011.0,486.0,1082.0,1526680.0,555.0,1841.0,586417.0,275.0,582.0,302770.0,527.0,1091.0,3026.5,2945.5,15301.0,75.74,734475.0,825022.0,397148.0,138.0,735.0,16815.0,13.0,262.0,12594.0,72.0,118.0,134131.0,333.0,480.0,89914.0,13382.0,13122743.0,20836.0,8175.5,5952.0,0.14829186690361734,0.07967602912266813,0.2535311389600219
112,3325803.0,3556.0,7765.0,2133633.0,1588.0,6204.0,627347.0,1356.0,2947.0,463190.0,1995.0,4168.0,241.5,467770.0,330.0,813.0,283300.0,330.0,489.0,110.0,151346.0,44.0,1559724.0,507.0,1122.0,1526680.0,531.0,2139.0,586741.0,280.0,596.0,304174.0,499.0,1111.0,3276.5,3024.0,14727.0,75.5,741665.0,833387.0,399100.0,135.0,820.0,16771.0,13.0,312.0,12226.0,88.0,112.0,134747.0,342.0,467.0,118177.0,13211.0,13130754.0,20375.0,7952.5,6152.5,0.12957708167794152,0.07453836057316715,0.25366300978933004
113,3302111.0,3716.0,8408.0,2139395.0,1456.0,6101.0,639162.0,1361.0,3121.0,475796.0,2089.0,3352.0,237.0,470730.0,330.0,799.0,289060.0,330.0,524.0,124.0,151318.0,45.0,1561248.0,144.0,1204.0,1528764.0,585.0,1450.0,586324.0,284.0,654.0,304029.0,471.0,1034.0,2690.5,2885.0,14990.0,73.58,748541.0,839273.0,401057.0,146.0,882.0,17109.0,12.0,341.0,12167.0,72.0,110.0,135211.0,327.0,426.0,86593.0,12798.0,13137130.0,21835.5,9499.0,6068.0,0.13474110934017638,0.07155829647297224,0.24700401853764722
114,3298014.0,3472.0,7483.0,2143279.0,1567.0,4986.0,642501.0,1456.0,3152.0,474640.0,2098.0,3394.0,260.5,472130.0,331.0,772.0,290070.0,331.0,524.0,208.0,151599.0,43.0,1560105.0,259.0,1140.0,1532939.0,649.0,1978.0,586556.0,280.0,918.0,303597.0,500.0,919.0,2769.0,3116.5,17017.5,73.81,756853.0,846790.0,402511.0,155.0,940.0,16875.0,12.0,292.0,11924.0,88.0,168.0,135830.0,328.0,434.0,96606.0,13352.0,13149196.0,23158.5,9087.5,5908.5,0.12246353374793278,0.08001764803530888,0.24590077636774677
115,3327257.0,3678.0,8001.0,2146390.0,1634.0,5460.0,642501.0,1551.0,2411.0,473562.0,2217.0,3738.0,411.5,473460.0,331.0,809.0,285600.0,331.0,492.0,252.0,154624.0,42.0,1560772.0,284.0,1228.0,1535030.0,544.0,1867.0,587483.0,269.0,810.0,303310.0,547.0,1216.0,2803.0,3084.5,20745.0,74.94,761632.0,854044.0,404404.0,150.0,1082.0,17323.0,11.0,373.0,12109.0,88.0,153.0,136555.0,377.0,465.0,111268.0,13324.0,13185373.0,27802.5,7611.5,5881.0,0.1119057147701418,0.0837663487529893,0.23968202051623333
116,3371584.0,3549.0,8179.0,2150618.0,1680.0,5801.0,645151.0,1373.0,2750.0,473947.0,2113.0,3797.0,399.5,469398.0,330.0,866.0,284490.0,330.0,655.0,270.0,154852.0,43.0,1562009.0,66.0,1231.0,1533984.0,637.0,1724.0,588038.0,277.0,710.0,304790.0,568.0,1238.0,2680.0,3260.0,21599.5,74.88,766243.0,862527.0,406155.0,150.0,872.0,18737.0,11.0,348.0,12326.0,86.0,168.0,137387.0,366.0,492.0,98456.0,12501.0,13333029.0,28746.5,9315.0,5797.5,0.11495609308560267,0.08387024826639772,0.21123197779113917
117,3376722.0,3544.0,9828.0,2165570.0,1410.0,6062.0,646225.0,1204.0,3180.0,475873.0,2065.0,3852.0,416.0,463200.0,331.0,742.0,276840.0,331.0,712.0,176.0,155992.0,46.0,1564866.0,80.0,1109.0,1532939.0,642.0,1253.0,588223.0,292.0,688.0,306166.0,566.0,1279.0,2443.5,3309.0,24607.0,73.97,771058.0,870341.0,407581.0,134.0,942.0,19894.0,11.0,324.0,12540.0,82.0,163.0,138431.0,376.0,458.0,107234.0,12959.0,13465828.0,30746.5,12008.5,5744.0,0.11024388081116973,0.09678869769767916,0.20028305831516408
118,3375499.0,3707.0,9732.0,2178574.0,1452.0,6242.0,646837.0,1137.0,2861.0,474486.0,2014.0,4102.0,408.5,464840.0,331.0,729.0,285550.0,331.0,524.0,210.0,157625.0,55.0,1566681.0,401.0,1089.0,1535030.0,463.0,1722.0,588688.0,277.0,778.0,308017.0,529.0,1412.0,2619.5,3285.5,22392.5,73.29,775776.0,883436.0,409523.0,147.0,947.0,20490.0,11.0,316.0,12744.0,78.0,149.0,139323.0,353.0,461.0,104385.0,12575.0,13588034.0,28397.0,12356.0,5925.0,0.10091852965300943,0.09387881582348075,0.2022825329096553
119,3375499.0,3974.0,7528.0,2188250.0,1139.0,5288.0,648228.0,1182.0,2766.0,483766.0,1936.0,3858.0,380.5,464030.0,331.0,692.0,286050.0,331.0,525.0,208.0,157768.0,61.0,1567923.0,336.0,1016.0,1535030.0,728.0,1554.0,589154.0,280.0,776.0,310316.0,588.0,1366.0,2796.5,3208.0,20538.0,71.68,776544.0,889628.0,411690.0,146.0,851.0,20941.0,13.0,318.0,12902.0,78.0,140.0,140113.0,353.0,412.0,97259.0,12592.0,13595381.0,26872.5,11889.0,6150.0,0.08813531736642129,0.09139606553145241,0.20122295811180196
120,3375009.0,3644.0,8433.0,2195132.0,1656.0,5274.0,648858.0,1612.0,2639.0,486334.0,2184.0,3481.0,358.0,463340.0,332.0,695.0,282370.0,332.0,536.0,191.0,157912.0,55.0,1567350.0,336.0,1025.0,1536076.0,705.0,1460.0,588782.0,280.0,647.0,313874.0,588.0,1361.0,2558.0,3331.5,19999.5,70.08,777120.0,899358.0,413531.0,139.0,786.0,21308.0,14.0,282.0,13049.0,79.0,129.0,140800.0,369.0,440.0,91263.0,13285.0,13685512.0,26861.0,12385.0,5995.0,0.08185033486654958,0.09281211840653521,0.19881500441528427
121,3375009.0,3519.0,7535.0,2200105.0,1732.0,4941.0,649991.0,1614.0,2610.0,492837.0,2094.0,3270.0,330.5,462640.0,331.0,716.0,286990.0,331.0,587.0,211.0,157969.0,57.0,1568019.0,422.0,1012.0,1537123.0,564.0,1469.0,588642.0,272.0,667.0,316708.0,663.0,1111.0,2732.0,3363.0,22786.5,69.46,777418.0,904188.0,415525.0,135.0,864.0,21665.0,14.0,290.0,13184.0,80.0,121.0,141437.0,350.0,384.0,93484.0,13577.0,13726115.0,29213.5,14797.5,6235.0,0.08987447250881109,0.09782047655876705,0.21234972794239249
122,3374275.0,3857.0,7063.0,2204293.0,1864.0,4906.0,651143.0,1538.0,2208.0,491816.0,2115.0,3069.0,304.0,461680.0,333.0,611.0,286420.0,333.0,631.0,164.0,158056.0,54.0,1569452.0,234.0,974.0,1538170.0,562.0,1419.0,588549.0,282.0,646.0,316892.0,665.0,1302.0,2544.0,3243.0,20579.0,68.49,777805.0,912321.0,417338.0,133.0,872.0,22224.0,16.0,307.0,13315.0,64.0,120.0,141437.0,302.0,449.0,95083.0,13034.0,13785770.0,26798.5,10473.0,5948.5,0.08618631052002082,0.10013327101175398,0.22312741837936825
123,3374031.0,3638.0,7699.0,2210870.0,1495.0,4526.0,652500.0,1235.0,2317.0,490874.0,2238.0,3233.0,297.5,460450.0,332.0,658.0,286800.0,332.0,631.0,167.0,158142.0,48.0,1570886.0,130.0,962.0,1540266.0,478.0,1615.0,588223.0,280.0,661.0,316561.0,721.0,1348.0,2741.0,2532.5,19930.0,69.06,781520.0,919875.0,419415.0,127.0,854.0,22627.0,14.0,265.0,13446.0,35.0,116.0,142021.0,350.0,419.0,97166.0,12534.0,13898018.0,24457.5,12035.0,5197.0,0.08625303276714641,0.08258588707346953,0.16255406465659583
124,3373541.0,3614.0,9199.0,2216891.0,1469.0,4982.0,658331.0,1214.0,2407.0,488832.0,2238.0,3021.0,299.5,460830.0,332.0,630.0,287550.0,332.0,648.0,204.0,158228.0,49.0,1570408.0,304.0,1064.0,1542365.0,968.0,1271.0,588085.0,260.0,693.0,316229.0,706.0,1282.0,2599.0,2668.0,18577.0,69.83,788772.0,927034.0,421274.0,128.0,808.0,22730.0,58.0,267.0,13572.0,21.0,110.0,142181.0,345.0,423.0,90325.0,13416.0,13925737.0,23186.0,8563.5,5650.5,0.09285918285901212,0.10980468105242822,0.20176489450812568
125,3373297.0,3529.0,8975.0,2221786.0,1420.0,4897.0,657940.0,1249.0,2331.0,488361.0,2180.0,3293.0,292.0,459481.0,333.0,556.0,286550.0,333.0,491.0,184.0,158257.0,43.0,1571650.0,284.0,1004.0,1544465.0,619.0,1387.0,588317.0,275.0,649.0,316192.0,720.0,1255.0,2907.0,2673.0,15367.0,70.59,796534.0,931388.0,423175.0,119.0,923.0,22319.0,26.0,303.0,14076.0,21.0,110.0,142288.0,329.0,436.0,91953.0,13464.0,13947985.0,19925.0,6888.5,5807.5,0.09504675226179717,0.11315798113471481,0.1924165164710373
126,3372807.0,3421.0,8359.0,2224292.0,1384.0,4521.0,656783.0,1354.0,2115.0,489460.0,2070.0,3546.0,272.5,458190.0,333.0,639.0,286050.0,333.0,626.0,158.0,158315.0,47.0,1572606.0,251.0,1040.0,1545516.0,444.0,1380.0,588735.0,284.0,566.0,315750.0,716.0,1346.0,3035.5,2624.0,14586.0,70.26,801342.0,936528.0,424818.0,115.0,932.0,22792.0,33.0,293.0,14191.0,22.0,103.0,142128.0,330.0,416.0,92436.0,13916.0,13963340.0,19792.5,6531.5,6012.0,0.09440842855442008,0.11666424095696881,0.2066660795939544
127,3371829.0,3571.0,8111.0,2232282.0,1696.0,5339.0,654026.0,1357.0,2304.0,491031.0,2470.0,3057.0,258.0,458900.0,335.0,640.0,287050.0,335.0,471.0,180.0,158372.0,48.0,1572893.0,428.0,972.0,1548673.0,451.0,1235.0,588829.0,280.0,653.0,317518.0,900.0,1300.0,2819.5,2550.0,14558.0,71.3,801038.0,941890.0,426465.0,114.0,850.0,23420.0,34.0,291.0,14299.0,22.0,108.0,142128.0,322.0,409.0,89434.0,13275.0,13980356.0,19073.5,4878.0,5765.5,0.11496905469937968,0.10606067173183967,0.22398793315066873
128,3371584.0,3679.0,7612.0,2245221.0,1488.0,4777.0,652128.0,1352.0,2650.0,491345.0,2379.0,3441.0,253.5,456081.0,335.0,543.0,283740.0,335.0,672.0,168.0,158401.0,48.0,1571746.0,450.0,949.0,1555000.0,472.0,1272.0,588735.0,301.0,646.0,318883.0,849.0,1217.0,2553.5,2539.0,14894.0,70.44,805557.0,949559.0,429429.0,114.0,767.0,24097.0,34.0,314.0,14396.0,22.0,118.0,142021.0,326.0,434.0,90193.0,13684.0,13993694.0,19170.5,5322.5,5250.0,0.09140893146774604,0.1081365167266343,0.20337715764866562
129,3374765.0,3669.0,8280.0,2254298.0,1551.0,4904.0,651868.0,1219.0,2363.0,505672.0,2404.0,3292.0,279.5,462910.0,335.0,543.0,289060.0,335.0,524.0,167.0,158430.0,48.0,1570981.0,267.0,1021.0,1559230.0,578.0,1297.0,588503.0,324.0,610.0,320292.0,867.0,1267.0,2970.0,2570.0,14791.5,70.82,807831.0,955324.0,430332.0,117.0,961.0,24349.0,14.0,329.0,14500.0,22.0,114.0,141808.0,343.0,411.0,86458.0,13572.0,14009652.0,19247.5,6294.5,5582.5,0.09634190245045562,0.11147829568744383,0.20817425784559984
130,3380881.0,3602.0,7868.0,2265941.0,1435.0,5311.0,653505.0,1207.0,2576.0,507193.0,2302.0,3168.0,286.0,463410.0,331.0,675.0,291090.0,331.0,684.0,153.0,158459.0,48.0,1571364.0,469.0,994.0,1561348.0,1004.0,1571.0,588363.0,314.0,798.0,319587.0,902.0,1259.0,2666.0,2608.0,16371.5,70.89,809678.0,960610.0,433273.0,127.0,970.0,24699.0,19.0,349.0,14597.0,16.0,136.0,141648.0,325.0,401.0,81163.0,12966.0,13997866.0,21459.5,6067.0,5577.0,0.07629033042906369,0.11311208823899294,0.20660927443906302
131,3392915.0,3603.0,8164.0,2276352.0,1754.0,5134.0,655031.0,1358.0,2649.0,509434.0,2436.0,3578.0,333.0,464120.0,333.0,678.0,290820.0,333.0,530.0,191.0,158516.0,44.0,1572128.0,154.0,1154.0,1561348.0,958.0,1577.0,588456.0,302.0,849.0,320589.0,936.0,1389.0,2899.5,2560.0,16195.5,70.62,811961.0,961734.0,437703.0,117.0,907.0,25037.0,24.0,343.0,14698.0,20.0,133.0,141648.0,324.0,475.0,87105.0,13128.0,13965178.0,20054.0,6492.5,5568.0,0.08221924950577321,0.11825312833329868,0.19515746605684697
132,3374520.0,4079.0,7695.0,2285981.0,1652.0,4945.0,655125.0,1609.0,2364.0,511195.0,2661.0,3914.0,366.5,464650.0,333.0,847.0,290820.0,333.0,492.0,206.0,158545.0,43.0,1572701.0,481.0,1125.0,1566653.0,1004.0,1770.0,589432.0,320.0,867.0,321219.0,979.0,1412.0,2822.0,2459.5,16440.5,70.09,813961.0,961734.0,440746.0,115.0,948.0,24291.0,58.0,345.0,14906.0,17.0,115.0,141702.0,324.0,434.0,81201.0,15084.0,13924924.0,22128.0,7841.5,5863.0,0.09720705981786287,0.11800632400681327,0.20241174910802784
133,3377456.0,3415.0,7588.0,2287260.0,1541.0,4604.0,654826.0,1583.0,2580.0,513856.0,2693.0,3871.0,386.5,464880.0,332.0,861.0,291830.0,332.0,492.0,182.0,158545.0,44.0,1571459.0,389.0,1173.0,1569842.0,677.0,1591.0,590827.0,307.0,851.0,323900.0,965.0,1205.0,2685.0,2316.0,16847.5,70.34,816099.0,960792.0,443112.0,134.0,1084.0,22882.0,54.0,369.0,15169.0,17.0,176.0,141861.0,327.0,453.0,81580.0,14421.0,13961100.0,22956.5,7579.5,5679.0,0.08338111075350366,0.08801557729000406,0.152216390839628
134,3379413.0,3593.0,7336.0,2285052.0,1914.0,4646.0,654417.0,1417.0,2674.0,523584.0,2653.0,3634.0,407.0,465190.0,333.0,790.0,292590.0,333.0,530.0,200.0,158574.0,40.0,1572797.0,576.0,1171.0,1576236.0,567.0,1820.0,591200.0,299.0,793.0,327100.0,952.0,1319.0,2484.5,2129.0,16707.0,70.89,818069.0,956991.0,445484.0,135.0,1024.0,21407.0,53.0,367.0,15456.0,15.0,183.0,142555.0,336.0,475.0,78425.0,15040.0,13984886.0,21997.0,5602.5,5843.5,0.10481233602275836,0.08257713588091789,0.1831576842723771
135,3378679.0,3544.0,8408.0,2284587.0,1894.0,4543.0,654380.0,1413.0,2691.0,529468.0,2734.0,3397.0,370.5,465550.0,332.0,794.0,292150.0,332.0,844.0,172.0,158776.0,34.0,1571173.0,502.0,1144.0,1584792.0,684.0,1721.0,591107.0,308.0,735.0,329190.0,1029.0,1491.0,2600.0,2073.5,15474.5,70.34,825436.0,953182.0,447363.0,124.0,1105.0,20993.0,64.0,367.0,15704.0,15.0,182.0,143088.0,352.0,472.0,85947.0,15157.0,14061116.0,21168.5,5981.5,5951.5,0.11225463266635903,0.08389532524262536,0.19705329259996873
136,3378679.0,3647.0,8495.0,2286911.0,1619.0,4971.0,671471.0,1406.0,2704.0,532184.0,2632.0,3336.0,376.5,465710.0,332.0,772.0,291010.0,332.0,525.0,165.0,159180.0,32.0,1572319.0,660.0,1018.0,1600931.0,956.0,1898.0,591293.0,305.0,843.0,329567.0,1134.0,1454.0,2497.5,2178.0,15092.0,70.6,826977.0,950556.0,449362.0,112.0,1071.0,21248.0,53.0,378.0,15718.0,15.0,173.0,143678.0,349.0,482.0,89267.0,14026.0,14108907.0,21135.5,5677.5,5600.5,0.12023653865501364,0.11152006679203007,0.21865258337303978
